"subq","arv_key"
"J15quad_0x15","arv_184899.1"
"J15quad_0x15","arv_63338.1"
"J15quad_0x15","arv_23581.1"
"J15quad_0x15","arv_63340.1"
"J15quad_0x15","arv_63348.1"
"J15quad_0x15","arv_184718.1"
"J15quad_0x15","arv_23577.1"
"J15quad_5x0","arv_184566.1"
"J15quad_5x0","arv_184567.1"
"J15quad_5x0","arv_184562.1"
"J15quad_5x0","arv_23513.1"
"J15quad_5x0","arv_23515.1"
"J15quad_5x0","arv_23619.1"
"J15quad_5x0","arv_63157.1"
"J15quad_5x0","arv_63159.1"
"J15quad_5x0","arv_63330.1"
"J15quad_5x0","arv_63333.1"
"J15quad_5x0","arv_184752.1"
"J15quad_5x0","arv_184753.1"
"J15quad_5x0","arv_184754.1"
"J15quad_5x0","arv_184755.1"
"J15quad_5x0","arv_23559.1"
"J15quad_5x0","arv_63308.1"
"J15quad_5x0","arv_63309.1"
"J15quad_5x0","arv_184746.1"
"J15quad_5x0","arv_184770.1"
"J15quad_5x0","arv_184771.1"
"J15quad_5x0","arv_189415.1"
"J15quad_5x0","arv_23426.1"
"J15quad_5x0","arv_63207.1"
"J15quad_5x0","arv_184756.1"
"J15quad_5x0","arv_184757.1"
"J15quad_5x0","arv_184758.1"
"J15quad_5x0","arv_184772.1"
"J15quad_5x0","arv_184775.1"
"J15quad_5x0","arv_23611.1"
"J15quad_5x0","arv_23613.1"
"J15quad_5x0","arv_23617.1"
"J15quad_5x0","arv_63326.1"
"J15quad_5x0","arv_63329.1"
"J15quad_5x0","arv_184738.1"
"J15quad_5x0","arv_184739.1"
"J15quad_5x0","arv_63209.1"
"J15quad_5x0","arv_63320.1"
"J15quad_5x0","arv_63322.1"
"J15quad_5x0","arv_63323.1"
"J15quad_5x5","arv_184755.1"
"J15quad_5x5","arv_23559.1"
"J15quad_5x5","arv_63308.1"
"J15quad_5x5","arv_23569.1"
"J15quad_5x5","arv_184744.1"
"J15quad_5x5","arv_184746.1"
"J15quad_5x5","arv_23567.1"
"J15quad_5x5","arv_63315.1"
"J15quad_5x5","arv_63319.1"
"J15quad_5x5","arv_184771.1"
"J15quad_5x5","arv_184893.1"
"J15quad_5x5","arv_23448.1"
"J15quad_5x5","arv_18437.1"
"J15quad_5x5","arv_184735.1"
"J15quad_5x5","arv_23426.1"
"J15quad_5x5","arv_63207.1"
"J15quad_5x5","arv_63210.1"
"J15quad_5x5","arv_63211.1"
"J15quad_5x5","arv_184758.1"
"J15quad_5x5","arv_184772.1"
"J15quad_5x5","arv_184775.1"
"J15quad_5x5","arv_23611.1"
"J15quad_5x5","arv_23613.1"
"J15quad_5x5","arv_63326.1"
"J15quad_5x5","arv_63329.1"
"J15quad_5x5","arv_184894.1"
"J15quad_5x5","arv_184895.1"
"J15quad_5x5","arv_184896.1"
"J15quad_5x5","arv_184898.1"
"J15quad_5x5","arv_63354.1"
"J15quad_5x5","arv_63364.1"
"J15quad_5x5","arv_184738.1"
"J15quad_5x5","arv_184739.1"
"J15quad_5x5","arv_184740.1"
"J15quad_5x5","arv_184741.1"
"J15quad_5x5","arv_184742.1"
"J15quad_5x5","arv_184743.1"
"J15quad_5x5","arv_23599.1"
"J15quad_5x5","arv_23601.1"
"J15quad_5x5","arv_23603.1"
"J15quad_5x5","arv_23605.1"
"J15quad_5x5","arv_63209.1"
"J15quad_5x5","arv_63212.1"
"J15quad_5x5","arv_63320.1"
"J15quad_5x5","arv_63321.1"
"J15quad_5x5","arv_63322.1"
"J15quad_5x5","arv_63323.1"
"J15quad_5x10","arv_184899.1"
"J15quad_5x10","arv_23569.1"
"J15quad_5x10","arv_184744.1"
"J15quad_5x10","arv_23567.1"
"J15quad_5x10","arv_184892.1"
"J15quad_5x10","arv_184893.1"
"J15quad_5x10","arv_23448.1"
"J15quad_5x10","arv_23452.1"
"J15quad_5x10","arv_184722.1"
"J15quad_5x10","arv_184724.1"
"J15quad_5x10","arv_23456.1"
"J15quad_5x10","arv_18437.1"
"J15quad_5x10","arv_63211.1"
"J15quad_5x10","arv_184894.1"
"J15quad_5x10","arv_184895.1"
"J15quad_5x10","arv_184896.1"
"J15quad_5x10","arv_184897.1"
"J15quad_5x10","arv_184898.1"
"J15quad_5x10","arv_63348.1"
"J15quad_5x10","arv_63349.1"
"J15quad_5x10","arv_63354.1"
"J15quad_5x10","arv_63355.1"
"J15quad_5x10","arv_63364.1"
"J15quad_5x10","arv_184718.1"
"J15quad_5x10","arv_184719.1"
"J15quad_5x10","arv_184720.1"
"J15quad_5x10","arv_184721.1"
"J15quad_5x10","arv_23577.1"
"J15quad_5x10","arv_184742.1"
"J15quad_5x10","arv_184743.1"
"J15quad_5x10","arv_23599.1"
"J15quad_5x10","arv_23601.1"
"J15quad_5x10","arv_23603.1"
"J15quad_5x10","arv_63212.1"
"J15quad_5x10","arv_63321.1"
"J15quad_5x15","arv_184899.1"
"J15quad_5x15","arv_23452.1"
"J15quad_5x15","arv_184722.1"
"J15quad_5x15","arv_184724.1"
"J15quad_5x15","arv_23456.1"
"J15quad_5x15","arv_63368.1"
"J15quad_5x15","arv_63372.1"
"J15quad_5x15","arv_63348.1"
"J15quad_5x15","arv_63349.1"
"J15quad_5x15","arv_184718.1"
"J15quad_5x15","arv_184719.1"
"J15quad_5x15","arv_184720.1"
"J15quad_5x15","arv_184721.1"
"J15quad_5x15","arv_23577.1"
"J15quad_5x15","arv_63345.1"
"J15quad_10x0","arv_184557.1"
"J15quad_10x0","arv_184558.1"
"J15quad_10x0","arv_184562.1"
"J15quad_10x0","arv_23515.1"
"J15quad_10x0","arv_63330.1"
"J15quad_10x0","arv_184760.1"
"J15quad_10x0","arv_184763.1"
"J15quad_10x0","arv_184770.1"
"J15quad_10x0","arv_184771.1"
"J15quad_10x0","arv_184773.1"
"J15quad_10x0","arv_189415.1"
"J15quad_10x0","arv_23490.1"
"J15quad_10x0","arv_23494.1"
"J15quad_10x0","arv_63231.1"
"J15quad_10x0","arv_63234.1"
"J15quad_10x0","arv_63235.1"
"J15quad_10x0","arv_63399.1"
"J15quad_10x0","arv_63400.1"
"J15quad_10x0","arv_184733.1"
"J15quad_10x0","arv_184734.1"
"J15quad_10x0","arv_23426.1"
"J15quad_10x0","arv_23430.1"
"J15quad_10x0","arv_23480.1"
"J15quad_10x0","arv_63206.1"
"J15quad_10x0","arv_63207.1"
"J15quad_10x0","arv_184762.1"
"J15quad_10x0","arv_184766.1"
"J15quad_10x0","arv_184767.1"
"J15quad_10x0","arv_184774.1"
"J15quad_10x0","arv_189409.1"
"J15quad_10x0","arv_23488.1"
"J15quad_10x0","arv_63232.1"
"J15quad_10x0","arv_184731.1"
"J15quad_10x0","arv_63219.1"
"J15quad_10x0","arv_184757.1"
"J15quad_10x0","arv_184772.1"
"J15quad_10x0","arv_23611.1"
"J15quad_10x0","arv_23617.1"
"J15quad_10x0","arv_63326.1"
"J15quad_10x0","arv_63329.1"
"J15quad_10x0","arv_184738.1"
"J15quad_10x0","arv_184739.1"
"J15quad_10x0","arv_63209.1"
"J15quad_10x0","arv_63323.1"
"J15quad_10x5","arv_184760.1"
"J15quad_10x5","arv_184763.1"
"J15quad_10x5","arv_184771.1"
"J15quad_10x5","arv_23494.1"
"J15quad_10x5","arv_63399.1"
"J15quad_10x5","arv_63400.1"
"J15quad_10x5","arv_184886.1"
"J15quad_10x5","arv_184887.1"
"J15quad_10x5","arv_184888.1"
"J15quad_10x5","arv_184893.1"
"J15quad_10x5","arv_23448.1"
"J15quad_10x5","arv_18437.1"
"J15quad_10x5","arv_184732.1"
"J15quad_10x5","arv_184733.1"
"J15quad_10x5","arv_184734.1"
"J15quad_10x5","arv_184735.1"
"J15quad_10x5","arv_184736.1"
"J15quad_10x5","arv_23426.1"
"J15quad_10x5","arv_23430.1"
"J15quad_10x5","arv_23480.1"
"J15quad_10x5","arv_63206.1"
"J15quad_10x5","arv_63207.1"
"J15quad_10x5","arv_63210.1"
"J15quad_10x5","arv_63211.1"
"J15quad_10x5","arv_184766.1"
"J15quad_10x5","arv_184767.1"
"J15quad_10x5","arv_184729.1"
"J15quad_10x5","arv_184730.1"
"J15quad_10x5","arv_184731.1"
"J15quad_10x5","arv_63214.1"
"J15quad_10x5","arv_63219.1"
"J15quad_10x5","arv_184772.1"
"J15quad_10x5","arv_23611.1"
"J15quad_10x5","arv_63326.1"
"J15quad_10x5","arv_63329.1"
"J15quad_10x5","arv_184894.1"
"J15quad_10x5","arv_184895.1"
"J15quad_10x5","arv_63354.1"
"J15quad_10x5","arv_63364.1"
"J15quad_10x5","arv_184738.1"
"J15quad_10x5","arv_184739.1"
"J15quad_10x5","arv_23599.1"
"J15quad_10x5","arv_23601.1"
"J15quad_10x5","arv_63209.1"
"J15quad_10x5","arv_63212.1"
"J15quad_10x5","arv_63323.1"
"J15quad_10x10","arv_184886.1"
"J15quad_10x10","arv_184887.1"
"J15quad_10x10","arv_184888.1"
"J15quad_10x10","arv_184889.1"
"J15quad_10x10","arv_184890.1"
"J15quad_10x10","arv_184891.1"
"J15quad_10x10","arv_184892.1"
"J15quad_10x10","arv_184893.1"
"J15quad_10x10","arv_23448.1"
"J15quad_10x10","arv_23452.1"
"J15quad_10x10","arv_63359.1"
"J15quad_10x10","arv_63363.1"
"J15quad_10x10","arv_184722.1"
"J15quad_10x10","arv_184723.1"
"J15quad_10x10","arv_184724.1"
"J15quad_10x10","arv_23456.1"
"J15quad_10x10","arv_63366.1"
"J15quad_10x10","arv_63367.1"
"J15quad_10x10","arv_18437.1"
"J15quad_10x10","arv_184736.1"
"J15quad_10x10","arv_63211.1"
"J15quad_10x10","arv_184880.1"
"J15quad_10x10","arv_184881.1"
"J15quad_10x10","arv_63392.1"
"J15quad_10x10","arv_63398.1"
"J15quad_10x10","arv_23466.1"
"J15quad_10x10","arv_63374.1"
"J15quad_10x10","arv_184729.1"
"J15quad_10x10","arv_184894.1"
"J15quad_10x10","arv_184895.1"
"J15quad_10x10","arv_63354.1"
"J15quad_10x10","arv_63364.1"
"J15quad_10x10","arv_184719.1"
"J15quad_10x10","arv_184720.1"
"J15quad_10x10","arv_184721.1"
"J15quad_10x10","arv_23599.1"
"J15quad_10x10","arv_23601.1"
"J15quad_10x10","arv_63212.1"
"J15quad_10x15","arv_184890.1"
"J15quad_10x15","arv_184891.1"
"J15quad_10x15","arv_23452.1"
"J15quad_10x15","arv_184722.1"
"J15quad_10x15","arv_184723.1"
"J15quad_10x15","arv_184724.1"
"J15quad_10x15","arv_184725.1"
"J15quad_10x15","arv_23456.1"
"J15quad_10x15","arv_23460.1"
"J15quad_10x15","arv_63366.1"
"J15quad_10x15","arv_63367.1"
"J15quad_10x15","arv_63368.1"
"J15quad_10x15","arv_63372.1"
"J15quad_10x15","arv_184880.1"
"J15quad_10x15","arv_184881.1"
"J15quad_10x15","arv_63392.1"
"J15quad_10x15","arv_63398.1"
"J15quad_10x15","arv_184877.1"
"J15quad_10x15","arv_23466.1"
"J15quad_10x15","arv_63374.1"
"J15quad_10x15","arv_63375.1"
"J15quad_10x15","arv_184719.1"
"J15quad_10x15","arv_184720.1"
"J15quad_10x15","arv_184721.1"
"J15quad_15x0","arv_184557.1"
"J15quad_15x0","arv_184558.1"
"J15quad_15x0","arv_184553.1"
"J15quad_15x0","arv_184554.1"
"J15quad_15x0","arv_184555.1"
"J15quad_15x0","arv_63185.1"
"J15quad_15x0","arv_184760.1"
"J15quad_15x0","arv_184763.1"
"J15quad_15x0","arv_184773.1"
"J15quad_15x0","arv_23490.1"
"J15quad_15x0","arv_23494.1"
"J15quad_15x0","arv_63231.1"
"J15quad_15x0","arv_63234.1"
"J15quad_15x0","arv_63235.1"
"J15quad_15x0","arv_63400.1"
"J15quad_15x0","arv_184733.1"
"J15quad_15x0","arv_184734.1"
"J15quad_15x0","arv_23430.1"
"J15quad_15x0","arv_23480.1"
"J15quad_15x0","arv_184762.1"
"J15quad_15x0","arv_184764.1"
"J15quad_15x0","arv_184766.1"
"J15quad_15x0","arv_184767.1"
"J15quad_15x0","arv_184774.1"
"J15quad_15x0","arv_189409.1"
"J15quad_15x0","arv_23484.1"
"J15quad_15x0","arv_23488.1"
"J15quad_15x0","arv_63229.1"
"J15quad_15x0","arv_63232.1"
"J15quad_15x0","arv_184727.1"
"J15quad_15x0","arv_184731.1"
"J15quad_15x0","arv_184759.1"
"J15quad_15x0","arv_184761.1"
"J15quad_15x0","arv_184765.1"
"J15quad_15x0","arv_63219.1"
"J15quad_15x0","arv_63221.1"
"J15quad_15x0","arv_188374.1"
"J15quad_15x0","arv_188375.1"
"J15quad_15x0","arv_188376.1"
"J15quad_15x0","arv_185581.1"
"J15quad_15x0","arv_185582.1"
"J15quad_15x0","arv_185583.1"
"J15quad_15x0","arv_185584.1"
"J15quad_15x0","arv_22875.1"
"J15quad_15x0","arv_63230.1"
"J15quad_15x0","arv_72411.1"
"J15quad_15x0","arv_190966.1"
"J15quad_15x0","arv_190967.1"
"J15quad_15x5","arv_184760.1"
"J15quad_15x5","arv_184763.1"
"J15quad_15x5","arv_23494.1"
"J15quad_15x5","arv_63400.1"
"J15quad_15x5","arv_184886.1"
"J15quad_15x5","arv_184887.1"
"J15quad_15x5","arv_184888.1"
"J15quad_15x5","arv_184732.1"
"J15quad_15x5","arv_184733.1"
"J15quad_15x5","arv_184734.1"
"J15quad_15x5","arv_184736.1"
"J15quad_15x5","arv_23430.1"
"J15quad_15x5","arv_23480.1"
"J15quad_15x5","arv_184766.1"
"J15quad_15x5","arv_184767.1"
"J15quad_15x5","arv_23484.1"
"J15quad_15x5","arv_63229.1"
"J15quad_15x5","arv_184885.1"
"J15quad_15x5","arv_23478.1"
"J15quad_15x5","arv_184726.1"
"J15quad_15x5","arv_184727.1"
"J15quad_15x5","arv_184728.1"
"J15quad_15x5","arv_184729.1"
"J15quad_15x5","arv_184730.1"
"J15quad_15x5","arv_184731.1"
"J15quad_15x5","arv_184759.1"
"J15quad_15x5","arv_184761.1"
"J15quad_15x5","arv_184765.1"
"J15quad_15x5","arv_63214.1"
"J15quad_15x5","arv_63218.1"
"J15quad_15x5","arv_63219.1"
"J15quad_15x5","arv_63221.1"
"J15quad_15x5","arv_63224.1"
"J15quad_15x5","arv_63226.1"
"J15quad_15x5","arv_22875.1"
"J15quad_15x5","arv_190962.1"
"J15quad_15x5","arv_190992.1"
"J15quad_15x5","arv_72446.1"
"J15quad_15x5","arv_190965.1"
"J15quad_15x5","arv_190966.1"
"J15quad_15x5","arv_190967.1"
"J15quad_15x5","arv_22885.1"
"J15quad_15x10","arv_184886.1"
"J15quad_15x10","arv_184887.1"
"J15quad_15x10","arv_184888.1"
"J15quad_15x10","arv_184890.1"
"J15quad_15x10","arv_184891.1"
"J15quad_15x10","arv_63359.1"
"J15quad_15x10","arv_184723.1"
"J15quad_15x10","arv_63366.1"
"J15quad_15x10","arv_184736.1"
"J15quad_15x10","arv_184880.1"
"J15quad_15x10","arv_184881.1"
"J15quad_15x10","arv_184882.1"
"J15quad_15x10","arv_184883.1"
"J15quad_15x10","arv_184884.1"
"J15quad_15x10","arv_184885.1"
"J15quad_15x10","arv_23474.1"
"J15quad_15x10","arv_23478.1"
"J15quad_15x10","arv_63384.1"
"J15quad_15x10","arv_63386.1"
"J15quad_15x10","arv_63387.1"
"J15quad_15x10","arv_63391.1"
"J15quad_15x10","arv_63392.1"
"J15quad_15x10","arv_63393.1"
"J15quad_15x10","arv_63394.1"
"J15quad_15x10","arv_63396.1"
"J15quad_15x10","arv_63397.1"
"J15quad_15x10","arv_63398.1"
"J15quad_15x10","arv_23466.1"
"J15quad_15x10","arv_63374.1"
"J15quad_15x10","arv_184726.1"
"J15quad_15x10","arv_184728.1"
"J15quad_15x10","arv_184729.1"
"J15quad_15x10","arv_63218.1"
"J15quad_15x10","arv_63226.1"
"J15quad_15x10","arv_190962.1"
"J15quad_15x10","arv_190992.1"
"J15quad_15x10","arv_23472.1"
"J15quad_15x10","arv_63390.1"
"J15quad_15x10","arv_72443.1"
"J15quad_15x10","arv_72444.1"
"J15quad_15x10","arv_72446.1"
"J15quad_15x10","arv_63389.1"
"J15quad_15x10","arv_72448.1"
"J15quad_15x10","arv_190965.1"
"J15quad_15x10","arv_22885.1"
"J15quad_15x15","arv_184890.1"
"J15quad_15x15","arv_184891.1"
"J15quad_15x15","arv_184723.1"
"J15quad_15x15","arv_184725.1"
"J15quad_15x15","arv_63366.1"
"J15quad_15x15","arv_184880.1"
"J15quad_15x15","arv_184881.1"
"J15quad_15x15","arv_184882.1"
"J15quad_15x15","arv_184883.1"
"J15quad_15x15","arv_184884.1"
"J15quad_15x15","arv_23474.1"
"J15quad_15x15","arv_63384.1"
"J15quad_15x15","arv_63386.1"
"J15quad_15x15","arv_63387.1"
"J15quad_15x15","arv_63391.1"
"J15quad_15x15","arv_63392.1"
"J15quad_15x15","arv_63393.1"
"J15quad_15x15","arv_63394.1"
"J15quad_15x15","arv_63397.1"
"J15quad_15x15","arv_63398.1"
"J15quad_15x15","arv_184877.1"
"J15quad_15x15","arv_184878.1"
"J15quad_15x15","arv_184879.1"
"J15quad_15x15","arv_23466.1"
"J15quad_15x15","arv_23468.1"
"J15quad_15x15","arv_63374.1"
"J15quad_15x15","arv_63375.1"
"J15quad_15x15","arv_63376.1"
"J15quad_15x15","arv_63377.1"
"J15quad_15x15","arv_63378.1"
"J15quad_15x15","arv_63380.1"
"J15quad_15x15","arv_63381.1"
"J15quad_15x15","arv_63388.1"
"J15quad_15x15","arv_23472.1"
"J15quad_15x15","arv_63390.1"
"J15quad_15x15","arv_72443.1"
"J15quad_15x15","arv_72444.1"
"J15quad_15x15","arv_63389.1"
"J15quad_15x15","arv_72448.1"
"K00quad_0x0","arv_188639.1"
"K00quad_0x0","arv_188641.1"
"K00quad_0x0","arv_20678.1"
"K00quad_0x0","arv_188642.1"
"K00quad_0x0","arv_51357.1"
"K00quad_0x0","arv_190915.1"
"K00quad_0x0","arv_190916.1"
"K00quad_0x0","arv_190917.1"
"K00quad_0x0","arv_190919.1"
"K00quad_0x0","arv_190920.1"
"K00quad_0x0","arv_190921.1"
"K00quad_0x0","arv_190922.1"
"K00quad_0x0","arv_190931.1"
"K00quad_0x0","arv_69138.1"
"K00quad_0x0","arv_190906.1"
"K00quad_0x0","arv_69142.1"
"K00quad_0x5","arv_68240.1"
"K00quad_0x5","arv_188642.1"
"K00quad_0x5","arv_189407.1"
"K00quad_0x5","arv_51357.1"
"K00quad_0x5","arv_68251.1"
"K00quad_0x5","arv_190916.1"
"K00quad_0x5","arv_190917.1"
"K00quad_0x5","arv_190919.1"
"K00quad_0x5","arv_190920.1"
"K00quad_0x5","arv_193809.1"
"K00quad_0x5","arv_190902.1"
"K00quad_0x5","arv_190903.1"
"K00quad_0x5","arv_190904.1"
"K00quad_0x5","arv_190905.1"
"K00quad_0x5","arv_190906.1"
"K00quad_0x5","arv_69142.1"
"K00quad_0x5","arv_69144.1"
"K00quad_0x5","arv_69161.1"
"K00quad_0x5","arv_190907.1"
"K00quad_0x5","arv_190908.1"
"K00quad_0x5","arv_190909.1"
"K00quad_0x5","arv_69145.1"
"K00quad_0x10","arv_20698.1"
"K00quad_0x10","arv_68240.1"
"K00quad_0x10","arv_189407.1"
"K00quad_0x10","arv_185844.1"
"K00quad_0x10","arv_193809.1"
"K00quad_0x10","arv_193811.1"
"K00quad_0x10","arv_21391.1"
"K00quad_0x10","arv_69160.1"
"K00quad_0x10","arv_190902.1"
"K00quad_0x10","arv_69161.1"
"K00quad_0x10","arv_69175.1"
"K00quad_0x10","arv_186766.1"
"K00quad_0x10","arv_190907.1"
"K00quad_0x10","arv_190908.1"
"K00quad_0x10","arv_190909.1"
"K00quad_0x15","arv_188607.1"
"K00quad_0x15","arv_188608.1"
"K00quad_0x15","arv_68237.1"
"K00quad_0x15","arv_187406.1"
"K00quad_0x15","arv_187407.1"
"K00quad_0x15","arv_185844.1"
"K00quad_0x15","arv_193811.1"
"K00quad_0x15","arv_21391.1"
"K00quad_0x15","arv_69160.1"
"K00quad_0x15","arv_185843.1"
"K00quad_0x15","arv_193801.1"
"K00quad_0x15","arv_193802.1"
"K00quad_0x15","arv_21409.1"
"K00quad_0x15","arv_69163.1"
"K00quad_0x15","arv_69164.1"
"K00quad_0x15","arv_69166.1"
"K00quad_0x15","arv_69182.1"
"K00quad_0x15","arv_69175.1"
"K00quad_0x15","arv_186763.1"
"K00quad_0x15","arv_186765.1"
"K00quad_0x15","arv_186766.1"
"K00quad_0x15","arv_69169.1"
"K00quad_0x15","arv_193813.1"
"K00quad_0x15","arv_193814.1"
"K00quad_0x15","arv_193815.1"
"K00quad_5x0","arv_190915.1"
"K00quad_5x0","arv_190916.1"
"K00quad_5x0","arv_69138.1"
"K00quad_5x0","arv_190913.1"
"K00quad_5x0","arv_190914.1"
"K00quad_5x0","arv_69155.1"
"K00quad_5x0","arv_69157.1"
"K00quad_5x0","arv_69152.1"
"K00quad_5x5","arv_190916.1"
"K00quad_5x5","arv_193809.1"
"K00quad_5x5","arv_190902.1"
"K00quad_5x5","arv_69144.1"
"K00quad_5x5","arv_69186.1"
"K00quad_5x5","arv_190910.1"
"K00quad_5x5","arv_69187.1"
"K00quad_5x5","arv_71012.1"
"K00quad_5x5","arv_190914.1"
"K00quad_5x5","arv_69155.1"
"K00quad_5x5","arv_190907.1"
"K00quad_5x5","arv_190908.1"
"K00quad_5x5","arv_190909.1"
"K00quad_5x5","arv_69145.1"
"K00quad_5x5","arv_69152.1"
"K00quad_5x10","arv_193809.1"
"K00quad_5x10","arv_69160.1"
"K00quad_5x10","arv_190902.1"
"K00quad_5x10","arv_21437.1"
"K00quad_5x10","arv_69186.1"
"K00quad_5x10","arv_69188.1"
"K00quad_5x10","arv_69190.1"
"K00quad_5x10","arv_186761.1"
"K00quad_5x10","arv_69187.1"
"K00quad_5x10","arv_71012.1"
"K00quad_5x10","arv_69175.1"
"K00quad_5x10","arv_186766.1"
"K00quad_5x10","arv_190907.1"
"K00quad_5x10","arv_190908.1"
"K00quad_5x10","arv_190909.1"
"K00quad_5x15","arv_69160.1"
"K00quad_5x15","arv_21437.1"
"K00quad_5x15","arv_69190.1"
"K00quad_5x15","arv_186759.1"
"K00quad_5x15","arv_186761.1"
"K00quad_5x15","arv_21425.1"
"K00quad_5x15","arv_69195.1"
"K00quad_5x15","arv_69175.1"
"K00quad_5x15","arv_186762.1"
"K00quad_5x15","arv_186763.1"
"K00quad_5x15","arv_186764.1"
"K00quad_5x15","arv_186765.1"
"K00quad_5x15","arv_186766.1"
"K00quad_5x15","arv_69168.1"
"K00quad_5x15","arv_69169.1"
"K00quad_5x15","arv_69171.1"
"K00quad_5x15","arv_193813.1"
"K00quad_5x15","arv_193814.1"
"K00quad_5x15","arv_193819.1"
"K00quad_5x15","arv_193820.1"
"K00quad_5x15","arv_69173.1"
"K00quad_5x15","arv_193815.1"
"K00quad_5x15","arv_71040.1"
"K00quad_5x15","arv_71041.1"
"K00quad_10x0","arv_190913.1"
"K00quad_10x0","arv_71007.1"
"K00quad_10x0","arv_71008.1"
"K00quad_10x0","arv_190912.1"
"K00quad_10x0","arv_21455.1"
"K00quad_10x0","arv_71006.1"
"K00quad_10x0","arv_71016.1"
"K00quad_10x0","arv_69157.1"
"K00quad_10x0","arv_69152.1"
"K00quad_10x5","arv_193808.1"
"K00quad_10x5","arv_69186.1"
"K00quad_10x5","arv_190910.1"
"K00quad_10x5","arv_190911.1"
"K00quad_10x5","arv_69187.1"
"K00quad_10x5","arv_71011.1"
"K00quad_10x5","arv_71012.1"
"K00quad_10x5","arv_190912.1"
"K00quad_10x5","arv_71016.1"
"K00quad_10x5","arv_69152.1"
"K00quad_10x10","arv_193807.1"
"K00quad_10x10","arv_193808.1"
"K00quad_10x10","arv_21437.1"
"K00quad_10x10","arv_69186.1"
"K00quad_10x10","arv_69188.1"
"K00quad_10x10","arv_69190.1"
"K00quad_10x10","arv_186761.1"
"K00quad_10x10","arv_69191.1"
"K00quad_10x10","arv_69193.1"
"K00quad_10x10","arv_190911.1"
"K00quad_10x10","arv_69187.1"
"K00quad_10x10","arv_71012.1"
"K00quad_10x15","arv_193807.1"
"K00quad_10x15","arv_21437.1"
"K00quad_10x15","arv_69190.1"
"K00quad_10x15","arv_186758.1"
"K00quad_10x15","arv_186759.1"
"K00quad_10x15","arv_186761.1"
"K00quad_10x15","arv_21425.1"
"K00quad_10x15","arv_69191.1"
"K00quad_10x15","arv_69193.1"
"K00quad_10x15","arv_69195.1"
"K00quad_10x15","arv_69198.1"
"K00quad_10x15","arv_69199.1"
"K00quad_10x15","arv_186762.1"
"K00quad_10x15","arv_69168.1"
"K00quad_10x15","arv_69171.1"
"K00quad_10x15","arv_193819.1"
"K00quad_10x15","arv_193820.1"
"K00quad_10x15","arv_193822.1"
"K00quad_10x15","arv_69173.1"
"K00quad_10x15","arv_71079.1"
"K00quad_10x15","arv_71080.1"
"K00quad_10x15","arv_193823.1"
"K00quad_10x15","arv_193824.1"
"K00quad_10x15","arv_71094.1"
"K00quad_10x15","arv_71040.1"
"K00quad_10x15","arv_71041.1"
"K00quad_15x0","arv_71007.1"
"K00quad_15x0","arv_190912.1"
"K00quad_15x0","arv_21455.1"
"K00quad_15x0","arv_71006.1"
"K00quad_15x0","arv_21445.1"
"K00quad_15x0","arv_71016.1"
"K00quad_15x0","arv_187022.1"
"K00quad_15x0","arv_69903.1"
"K00quad_15x5","arv_193808.1"
"K00quad_15x5","arv_190911.1"
"K00quad_15x5","arv_71011.1"
"K00quad_15x5","arv_190912.1"
"K00quad_15x5","arv_193805.1"
"K00quad_15x5","arv_21445.1"
"K00quad_15x5","arv_21449.1"
"K00quad_15x5","arv_71016.1"
"K00quad_15x5","arv_187022.1"
"K00quad_15x5","arv_69903.1"
"K00quad_15x10","arv_193808.1"
"K00quad_15x10","arv_69191.1"
"K00quad_15x10","arv_69193.1"
"K00quad_15x10","arv_190911.1"
"K00quad_15x10","arv_193804.1"
"K00quad_15x10","arv_193805.1"
"K00quad_15x10","arv_193806.1"
"K00quad_15x10","arv_71004.1"
"K00quad_15x10","arv_186755.1"
"K00quad_15x10","arv_186756.1"
"K00quad_15x10","arv_71002.1"
"K00quad_15x10","arv_187032.1"
"K00quad_15x10","arv_21606.1"
"K00quad_15x10","arv_69917.1"
"K00quad_15x10","arv_69920.1"
"K00quad_15x15","arv_186758.1"
"K00quad_15x15","arv_69191.1"
"K00quad_15x15","arv_69193.1"
"K00quad_15x15","arv_69198.1"
"K00quad_15x15","arv_193804.1"
"K00quad_15x15","arv_193806.1"
"K00quad_15x15","arv_71004.1"
"K00quad_15x15","arv_186755.1"
"K00quad_15x15","arv_186756.1"
"K00quad_15x15","arv_186757.1"
"K00quad_15x15","arv_186760.1"
"K00quad_15x15","arv_21419.1"
"K00quad_15x15","arv_69199.1"
"K00quad_15x15","arv_71002.1"
"K00quad_15x15","arv_193822.1"
"K00quad_15x15","arv_71079.1"
"K00quad_15x15","arv_71080.1"
"K00quad_15x15","arv_193823.1"
"K00quad_15x15","arv_193824.1"
"K00quad_15x15","arv_193825.1"
"K00quad_15x15","arv_71093.1"
"K00quad_15x15","arv_71094.1"
"K00quad_15x15","arv_187032.1"
"K00quad_15x15","arv_21606.1"
"K00quad_15x15","arv_69917.1"
"K00quad_15x15","arv_69920.1"
"K00quad_15x15","arv_187033.1"
"K00quad_15x15","arv_69921.1"
"K00quad_15x15","arv_69985.1"
"K01quad_0x0","arv_188608.1"
"K01quad_0x0","arv_68237.1"
"K01quad_0x0","arv_187406.1"
"K01quad_0x0","arv_187407.1"
"K01quad_0x0","arv_193801.1"
"K01quad_0x0","arv_193802.1"
"K01quad_0x0","arv_21409.1"
"K01quad_0x0","arv_69166.1"
